"fid1","iid1","fid2","iid2","m","ibd0","ibd1","ibd2"
"Luapula","Sample5024069","Eastern","Sample5026883",2.04097178105631,0.514,0.486,0
"Luapula","Sample5024069","Eastern","Sample5026884",1.5458241068142,0.315,0.685,0
"Luapula","Sample5024069","Eastern","Sample5026910",1.19925537606322,0.129,0.871,0
"Luapula","Sample5024069","Eastern","Sample5026911",2.99424073071132,0.749,0.251,0
"Luapula","Sample5024069","Eastern","Sample5026916",1.56064282152574,0.322,0.678,0
"Luapula","Sample5024069","Other","Sample5027250",1.45997273074249,0.273,0.727,0
"Luapula","Sample5024082","Luapula","Sample5024083",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024085",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024086",1.8008773579864,0.426,0.574,0
"Luapula","Sample5024082","Luapula","Sample5024096",3.47393118833241,0.82,0.18,0
"Luapula","Sample5024082","Western","Sample5024113",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024165",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024171",2.33642766458248,0.604,0.396,0
"Luapula","Sample5024082","Western","Sample5024173",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024179",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024226",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5024244",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024252",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024262",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024264",1.54371951848927,0.314,0.686,0
"Luapula","Sample5024082","North-Western","Sample5024275",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5024310",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5024360",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5024364",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5024376",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024414",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024416",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024442",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024461",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024463",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024465",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024467",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024469",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024472",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024473",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024475",2.39213709716876,0.619,0.381,0
"Luapula","Sample5024082","Western","Sample5024476",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5024485",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5024500",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5024504",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5024513",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5024515",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5024525",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5024535",2.11403524324603,0.538,0.462,0
"Luapula","Sample5024082","Eastern","Sample5024536",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5024549",3.18442457113743,0.78,0.22,0
"Luapula","Sample5024082","North-Western","Sample5024591",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5024608",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5024610",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024673",2.18770715512673,0.561,0.439,0
"Luapula","Sample5024082","Luapula","Sample5024680",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024681",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024686",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024697",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024701",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024704",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024706",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024711",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024719",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024771",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024818",1.74178261046398,0.402,0.598,0
"Luapula","Sample5024082","Luapula","Sample5024819",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024820",2.86249647625006,0.725,0.275,0
"Luapula","Sample5024082","Luapula","Sample5024831",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024833",2.16165326347877,0.553,0.447,0
"Luapula","Sample5024082","Luapula","Sample5024838",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024839",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5024884",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024937",20,1,0,0
"Luapula","Sample5024082","Western","Sample5024964",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024981",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5024992",2.53951952995999,0.656,0.344,0
"Luapula","Sample5024082","Luapula","Sample5024996",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5025065",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5025076",3.73696559416621,0.85,0.15,0
"Luapula","Sample5024082","North-Western","Sample5025089",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5025095",20,1,0,0
"Luapula","Sample5024082","Other","Sample5025098",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025114",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025116",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025117",2.03209362970985,0.511,0.489,0
"Luapula","Sample5024082","Luapula","Sample5025118",1.95176381434715,0.483,0.517,0
"Luapula","Sample5024082","Luapula","Sample5025119",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025122",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025123",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025125",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025199",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025257",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025261",1.9378782880922,0.478,0.522,0
"Luapula","Sample5024082","Luapula","Sample5025262",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025263",3.13923579737117,0.773,0.227,0
"Luapula","Sample5024082","Luapula","Sample5025264",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025266",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025268",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025289",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025291",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025334",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025335",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025398",20,1,0,0
"Luapula","Sample5024082","Other","Sample5025468",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025499",2.30757280191029,0.596,0.404,0
"Luapula","Sample5024082","Western","Sample5025503",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025504",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025542",20,1,0,0
"Luapula","Sample5024082","Western","Sample5025548",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025617",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025643",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025644",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025654",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5025684",2.8416629728329,0.721,0.279,0
"Luapula","Sample5024082","Western","Sample5025747",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025753",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025773",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025776",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025782",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025822",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025909",1.99136969485656,0.497,0.503,0
"Luapula","Sample5024082","Muchinga","Sample5025918",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025922",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025923",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025929",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025930",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025941",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025942",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025953",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025954",1.87302714374223,0.454,0.546,0
"Luapula","Sample5024082","Luapula","Sample5025957",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025958",3.5649048483799,0.831,0.169,0
"Luapula","Sample5024082","Luapula","Sample5025964",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5025967",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025973",20,1,0,0
"Luapula","Sample5024082","Muchinga","Sample5025982",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026031",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026032",2.31832585820717,0.599,0.401,0
"Luapula","Sample5024082","Northern","Sample5026054",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026133",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026134",1.71075571484336,0.389,0.611,0
"Luapula","Sample5024082","Luapula","Sample5026142",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026152",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026161",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026175",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026206",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026240",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5026244",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026290",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026293",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026297",4.25153876699596,0.895,0.105,0
"Luapula","Sample5024082","Luapula","Sample5026301",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026302",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026309",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026311",2.31832585820717,0.599,0.401,0
"Luapula","Sample5024082","Luapula","Sample5026312",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026316",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026338",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026350",20,1,0,0
"Luapula","Sample5024082","Western","Sample5026378",20,1,0,0
"Luapula","Sample5024082","Western","Sample5026392",20,1,0,0
"Luapula","Sample5024082","Western","Sample5026399",20,1,0,0
"Luapula","Sample5024082","Western","Sample5026400",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026402",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026403",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026407",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026409",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026416",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026421",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026433",4.45798964446339,0.909,0.091,0
"Luapula","Sample5024082","Luapula","Sample5026435",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026437",3.16488438474178,0.777,0.223,0
"Luapula","Sample5024082","Luapula","Sample5026438",2.45798964446339,0.636,0.364,0
"Luapula","Sample5024082","Luapula","Sample5026441",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026443",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026450",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026452",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026460",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026468",20,1,0,0
"Luapula","Sample5024082","Luapula","Sample5026480",20,1,0,0
"Luapula","Sample5024082","Western","Sample5026483",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5026578",2.612637459164,0.673,0.327,0
"Luapula","Sample5024082","Northern","Sample5026584",20,1,0,0
"Luapula","Sample5024082","Northern","Sample5026588",1.69665760551267,0.383,0.617,0
"Luapula","Sample5024082","Northern","Sample5026596",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026610",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026616",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026698",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5026712",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026718",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5026727",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5026729",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5026735",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026742",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026760",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026771",20,1,0,0
"Luapula","Sample5024082","North-Western","Sample5026773",3.13923579737117,0.773,0.227,0
"Luapula","Sample5024082","Copperbelt","Sample5026793",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026805",20,1,0,0
"Luapula","Sample5024082","Copperbelt","Sample5026814",3.78587519464715,0.855,0.145,0
"Luapula","Sample5024082","Copperbelt","Sample5026847",2.33642766458248,0.604,0.396,0
"Luapula","Sample5024082","Copperbelt","Sample5026866",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026871",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026877",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026878",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026883",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026884",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026910",2.8008773579864,0.713,0.287,0
"Luapula","Sample5024082","Eastern","Sample5026911",20,1,0,0
"Luapula","Sample5024082","Eastern","Sample5026916",20,1,0,0
"Luapula","Sample5024082","Other","Sample5027250",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024085",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024086",1.10005101381033,0.067,0.933,0
"Luapula","Sample5024083","Luapula","Sample5024096",1.28982725172034,0.182,0.818,0
"Luapula","Sample5024083","Western","Sample5024113",20,1,0,0
"Luapula","Sample5024083","Western","Sample5024165",2.72261030118914,0.697,0.303,0
"Luapula","Sample5024083","Western","Sample5024171",1.21759143507263,0.14,0.86,0
"Luapula","Sample5024083","Western","Sample5024173",1.83650126771712,0.44,0.56,0
"Luapula","Sample5024083","Western","Sample5024179",3.46593839757888,0.819,0.181,0
"Luapula","Sample5024083","Luapula","Sample5024226",20,1,0,0
"Luapula","Sample5024083","Copperbelt","Sample5024244",4.49005085369569,0.911,0.089,0
"Luapula","Sample5024083","Luapula","Sample5024252",1.34007544159762,0.21,0.79,0
"Luapula","Sample5024083","Luapula","Sample5024262",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024264",1.06793882865658,0.046,0.954,0
"Luapula","Sample5024083","North-Western","Sample5024275",20,1,0,0
"Luapula","Sample5024083","Northern","Sample5024310",4.01158797427521,0.876,0.124,0
"Luapula","Sample5024083","Northern","Sample5024360",3.49817873457909,0.823,0.177,0
"Luapula","Sample5024083","Northern","Sample5024364",1.57776699931695,0.33,0.67,0
"Luapula","Sample5024083","Eastern","Sample5024376",1.46793244771097,0.277,0.723,0
"Luapula","Sample5024083","Luapula","Sample5024414",1.85987577609093,0.449,0.551,0
"Luapula","Sample5024083","Luapula","Sample5024416",1.78836474667285,0.421,0.579,0
"Luapula","Sample5024083","Luapula","Sample5024442",1.77595972578207,0.416,0.584,0
"Luapula","Sample5024083","Western","Sample5024461",4.27928375747887,0.897,0.103,0
"Luapula","Sample5024083","Luapula","Sample5024463",2.18114943910457,0.559,0.441,0
"Luapula","Sample5024083","Western","Sample5024465",3.77595972578207,0.854,0.146,0
"Luapula","Sample5024083","Western","Sample5024467",20,1,0,0
"Luapula","Sample5024083","Western","Sample5024469",20,1,0,0
"Luapula","Sample5024083","Western","Sample5024472",20,1,0,0
"Luapula","Sample5024083","Western","Sample5024473",1.83392732405329,0.439,0.561,0
"Luapula","Sample5024083","Western","Sample5024475",1.21591485726524,0.139,0.861,0
"Luapula","Sample5024083","Western","Sample5024476",20,1,0,0
"Luapula","Sample5024083","North-Western","Sample5024485",2.33642766458248,0.604,0.396,0
"Luapula","Sample5024083","North-Western","Sample5024500",20,1,0,0
"Luapula","Sample5024083","North-Western","Sample5024504",3.20423305221761,0.783,0.217,0
"Luapula","Sample5024083","North-Western","Sample5024513",3.87832144341175,0.864,0.136,0
"Luapula","Sample5024083","North-Western","Sample5024515",3.23107466443625,0.787,0.213,0
"Luapula","Sample5024083","Muchinga","Sample5024525",3.83650126771712,0.86,0.14,0
"Luapula","Sample5024083","Eastern","Sample5024535",1.16812275880833,0.11,0.89,0
"Luapula","Sample5024083","Eastern","Sample5024536",2.8416629728329,0.721,0.279,0
"Luapula","Sample5024083","Eastern","Sample5024549",1.2584251525812,0.164,0.836,0
"Luapula","Sample5024083","North-Western","Sample5024591",1.54161799584399,0.313,0.687,0
"Luapula","Sample5024083","Eastern","Sample5024608",2.52284078881336,0.652,0.348,0
"Luapula","Sample5024083","Eastern","Sample5024610",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024673",1.20257191784769,0.131,0.869,0
"Luapula","Sample5024083","Luapula","Sample5024680",3.73696559416621,0.85,0.15,0
"Luapula","Sample5024083","Luapula","Sample5024681",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024686",3.76611193982572,0.853,0.147,0
"Luapula","Sample5024083","Luapula","Sample5024697",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024701",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024704",1.59509687785487,0.338,0.662,0
"Luapula","Sample5024083","Luapula","Sample5024706",1.65972259523375,0.367,0.633,0
"Luapula","Sample5024083","Luapula","Sample5024711",4.31469652565629,0.811,0.179,0.01
"Luapula","Sample5024083","Luapula","Sample5024719",1.75389599011608,0.407,0.593,0
"Luapula","Sample5024083","Western","Sample5024771",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024818",1.11559744701631,0.077,0.923,0
"Luapula","Sample5024083","Luapula","Sample5024819",1.9296106721086,0.475,0.525,0
"Luapula","Sample5024083","Luapula","Sample5024820",1.22263289054959,0.143,0.857,0
"Luapula","Sample5024083","Luapula","Sample5024831",20,1,0,0
"Luapula","Sample5024083","Luapula","Sample5024833",1.13606154957603,0.09,0.91,0
